ISO-code,Country or Area,Region,Donor,Agency,Year,Category,Technology,Sub-technology,Finance Group,Finance Type,Amount (2020 USD million)
LBN,Lebanon,Middle East,Italy,Central administration,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.020651015
LBN,Lebanon,Middle East,Italy,Central administration,2019,Renewables,Solar energy,Off-grid Solar photovoltaic,Grants,Standard grant,0.025891
LBN,Lebanon,Middle East,Australia,Australian Government,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.007787848
LBN,Lebanon,Middle East,EU Institutions,European Commission,2018,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,5.691193632
MYS,Malaysia,Asia,Japan,Japanese International Co-operation Agency,2016,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,1.175239005
MYS,Malaysia,Asia,Japan,Japanese International Co-operation Agency,2018,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.055143329
MYS,Malaysia,Asia,Germany,Foreign Office,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.04884975
MYS,Malaysia,Asia,Germany,Foreign Office,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.004702
MYS,Malaysia,Asia,Germany,Foreign Office,2019,Renewables,Solar energy,Off-grid Solar photovoltaic,Grants,Standard grant,0.012202
MYS,Malaysia,Asia,Lithuania,Ministry of Environment,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.116409159
MDV,Maldives,Asia,UNDP,UNDP,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.002125319
MDV,Maldives,Asia,Korea,Korea International Cooperation Agency,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.015382782
MDV,Maldives,Asia,United Arab Emirates,Abu Dhabi Fund for Development,2019,Renewables,Solar energy,Solar thermal energy,Grants,Standard grant,4.0
MDV,Maldives,Asia,Austria,Austrian Development Bank,2019,Renewables,Solar energy,Off-grid Solar photovoltaic,Grants,Standard grant,0.017016
MDV,Maldives,Asia,Austria,Austrian Development Bank,2020,Renewables,Solar energy,Off-grid Solar photovoltaic,Grants,Standard grant,0.071059911
MDV,Maldives,Asia,UNDP,UNDP,2016,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.013247145
MDV,Maldives,Asia,Asian Development Bank,Asian Development Bank,2020,Renewables,Bioenergy,Bioenergy n.e.s.,Grants,Standard grant,4.282861086
MDV,Maldives,Asia,Asian Development Bank,Asian Development Bank,2020,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,1.909040893
MDV,Maldives,Asia,Asian Development Bank,Asian Development Bank,2020,Renewables,Bioenergy,Bioenergy n.e.s.,Debt,Concessional loan,3.498106532
MDV,Maldives,Asia,Asian Development Bank,Asian Development Bank,2020,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Concessional loan,5.440911662
MDV,Maldives,Asia,International Development Association,IDA,2020,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,6.038371514
MDV,Maldives,Asia,EU Institutions,European Commission,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,5.691193632
MDV,Maldives,Asia,Asian Development Bank,Technical Assistance Special Fund (TASF),2020,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.243482722
MNG,Mongolia,Asia,Japan,Japanese International Co-operation Agency,2016,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.658133283
MNG,Mongolia,Asia,Japan,Japanese International Co-operation Agency,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.012800199
MNG,Mongolia,Asia,Japan,Japanese International Co-operation Agency,2020,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.000801159
MNG,Mongolia,Asia,Denmark,Investment Fund For Developing Countries,2017,Renewables,Wind energy,Wind energy n.e.s.,Equity,Common equity,7.124666978
MNG,Mongolia,Asia,Japan,Japanese International Co-operation Agency,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.019783
MNG,Mongolia,Asia,Japan,Japanese International Co-operation Agency,2016,Renewables,Wind energy,Wind energy n.e.s.,Debt,Concessional loan,64.35224589
MNG,Mongolia,Asia,UNDP,UNDP,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.015363755
MNG,Mongolia,Asia,Czech Republic,Ministry of Foreign Affairs,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.023158852
MNG,Mongolia,Asia,Korea,Miscellaneous,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,1.708688499
MNG,Mongolia,Asia,Korea,Korea International Cooperation Agency,2018,Renewables,Bioenergy,Bioenergy n.e.s.,Grants,Standard grant,0.248340911
MNG,Mongolia,Asia,Korea,Miscellaneous,2018,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,2.550714449
MNG,Mongolia,Asia,Austria,Federal Ministry of Finance,2020,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Interest subsidy,0.474791179
MNG,Mongolia,Asia,Austria,Federal Ministry of Finance,2020,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Interest subsidy,1.958824682
MNG,Mongolia,Asia,Austria,Federal Ministry of Finance,2020,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Interest subsidy,0.66470765
MNG,Mongolia,Asia,Austria,Federal Ministry of Finance,2020,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Interest subsidy,2.741465075
MNG,Mongolia,Asia,Austria,Austrian Development Agency,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.022389
MNG,Mongolia,Asia,International Finance Corporation,International Finance Corporation,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,10.42261624
MNG,Mongolia,Asia,International Finance Corporation,International Finance Corporation,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,15.63392437
MNG,Mongolia,Asia,International Finance Corporation,International Finance Corporation,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,15.63392437
MNG,Mongolia,Asia,International Finance Corporation,International Finance Corporation,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,41.69046497
MNG,Mongolia,Asia,European Bank for Reconstruction and Development,EBRD,2017,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,30.28960657
MNG,Mongolia,Asia,European Bank for Reconstruction and Development,EBRD,2016,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,27.28473545
MNG,Mongolia,Asia,European Bank for Reconstruction and Development,EBRD,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,10.01264683
MNG,Mongolia,Asia,European Bank for Reconstruction and Development,EBRD,2017,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,5.121251572
MNG,Mongolia,Asia,Netherlands,FMO,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,10.27259874
MNG,Mongolia,Asia,European Bank for Reconstruction and Development,EBRD,2018,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,2.291236547
MNG,Mongolia,Asia,European Bank for Reconstruction and Development,EBRD,2018,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,10.63879544
MNG,Mongolia,Asia,EU Institutions,European Investment Bank,2018,Renewables,Wind energy,Wind energy n.e.s.,Debt,Standard loan,16.70137568
MNG,Mongolia,Asia,EU Institutions,European Investment Bank,2017,Renewables,Wind energy,Wind energy n.e.s.,Debt,Concessional loan,5.414918699
MNG,Mongolia,Asia,EU Institutions,European Investment Bank,2018,Renewables,Wind energy,Wind energy n.e.s.,Debt,Concessional loan,8.262474842
MNG,Mongolia,Asia,UNDP,UNDP,2018,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.014714743
MNG,Mongolia,Asia,Green Climate Fund,Green Climate Fund,2016,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,20.32410167
MNG,Mongolia,Asia,Green Climate Fund,Green Climate Fund,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,8.859816431
MNG,Mongolia,Asia,Green Climate Fund,Private Sector Facility,2020,Renewables,Multiple renewables,Multiple renewables,Debt,Standard loan,2.434827223
MNG,Mongolia,Asia,Green Climate Fund,Private Sector Facility,2020,Renewables,Multiple renewables,Multiple renewables,Mezzanine Finance,Subordinated loan,7.30448167
MNG,Mongolia,Asia,Asian Development Bank,Asian Development Bank,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,24.32837499
MNG,Mongolia,Asia,Asian Development Bank,Asian Development Bank,2018,Renewables,Wind energy,Wind energy n.e.s.,Debt,Standard loan,14.91093951
MNG,Mongolia,Asia,Asian Development Bank,Asian Development Bank,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,9.6
MNG,Mongolia,Asia,Asian Development Bank,Asian Development Bank,2020,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,24.34827223
MNG,Mongolia,Asia,Asian Development Bank,Asian Development Bank,2020,Renewables,Wind energy,Wind energy n.e.s.,Debt,Standard loan,24.34827223
MNG,Mongolia,Asia,Global Green Growth Institute,Green Growth Planning and Implementation,2020,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.038613438
MNG,Mongolia,Asia,International Development Association,IDA,2019,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,0.96
MNG,Mongolia,Asia,International Development Association,IDA,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Concessional loan,12.90555396
MNG,Mongolia,Asia,International Development Association,IDA,2020,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,39.93116646
MNG,Mongolia,Asia,Asian Development Bank,Asian Development Bank,2016,Renewables,Renewable hydropower,Renewable hydropower,Grants,Standard grant,0.390848109
MNG,Mongolia,Asia,Asian Development Bank,Asian Development Bank,2016,Renewables,Geothermal energy,Geothermal energy,Grants,Standard grant,0.390848109
MNG,Mongolia,Asia,Asian Development Bank,Asian Development Bank,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.390848109
MNG,Mongolia,Asia,Asian Development Bank,Asian Development Bank,2016,Renewables,Wind energy,Wind energy n.e.s.,Grants,Standard grant,0.390848109
MNG,Mongolia,Asia,Climate Investment Funds,Strategic Climate Fund - SREP,2018,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,15.79382409
MNG,Mongolia,Asia,Climate Investment Funds,Strategic Climate Fund - SREP,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,12.7007039
MNG,Mongolia,Asia,Climate Investment Funds,Strategic Climate Fund - SREP,2016,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,1.250713949
MMR,Myanmar,Asia,Japan,Japanese International Co-operation Agency,2016,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.003448138
MMR,Myanmar,Asia,Japan,Japanese International Co-operation Agency,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.675546985
MMR,Myanmar,Asia,Japan,Japanese International Co-operation Agency,2018,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.164461183
MMR,Myanmar,Asia,Japan,Japanese International Co-operation Agency,2020,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.018865056
MMR,Myanmar,Asia,Japan,Japanese International Co-operation Agency,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.169789
MMR,Myanmar,Asia,Japan,Ministry of Foreign Affairs,2020,Renewables,Solar energy,Solar thermal energy,Grants,Standard grant,1.283964461
MMR,Myanmar,Asia,Japan,Ministry of Foreign Affairs,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.437694024
MMR,Myanmar,Asia,Japan,Ministry of Foreign Affairs,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.227058285
MMR,Myanmar,Asia,Japan,Ministry of Foreign Affairs,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.539199017
MMR,Myanmar,Asia,Japan,Ministry of Foreign Affairs,2019,Renewables,Solar energy,Solar thermal energy,Grants,Standard grant,0.898788
MMR,Myanmar,Asia,Japan,Ministry of Foreign Affairs,2019,Renewables,Solar energy,Solar thermal energy,Grants,Standard grant,1.307884
MMR,Myanmar,Asia,France,Ministry of Foreign Affairs,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.023512
MMR,Myanmar,Asia,Italy,Artigiancassa,2019,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,33.583343
MMR,Myanmar,Asia,Finland,Ministry of Foreign Affairs,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.008546079
MMR,Myanmar,Asia,Germany,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,8.141673085
MMR,Myanmar,Asia,Germany,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,2.326192163
MMR,Myanmar,Asia,Denmark,Ministry of Foreign Affairs,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.319048787
MMR,Myanmar,Asia,Korea,Miscellaneous,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.17086914
MMR,Myanmar,Asia,Korea,Miscellaneous,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.127536097
MMR,Myanmar,Asia,Korea,Miscellaneous,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,2.059566
MMR,Myanmar,Asia,Korea,Miscellaneous,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.84528
MMR,Myanmar,Asia,Korea,Miscellaneous,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.021459
MMR,Myanmar,Asia,Korea,Miscellaneous,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.051502
MMR,Myanmar,Asia,Czech Republic,Czech Development Agency,2017,Renewables,Bioenergy,Bioenergy n.e.s.,Grants,Standard grant,0.011560958
MMR,Myanmar,Asia,United Kingdom,Department for International Development,2018,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,2.325804682
MMR,Myanmar,Asia,United Kingdom,Department for International Development,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,1.159361
MMR,Myanmar,Asia,International Finance Corporation,International Finance Corporation,2018,Renewables,Multiple renewables,Multiple renewables,Equity,Common equity,9.564582909
MMR,Myanmar,Asia,United States,Trade and Development Agency,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.007035458
MMR,Myanmar,Asia,Global Environment Facility,GEF Trust Fund,2018,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,2.377608164
MMR,Myanmar,Asia,Global Environment Facility,GEF Trust Fund,2018,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.074848992
MMR,Myanmar,Asia,Global Environment Facility,GEF (general),2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,4.609126414
MMR,Myanmar,Asia,Global Environment Facility,GEF (general),2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,5.646159373
MMR,Myanmar,Asia,New Zealand,Ministry of Foreign Affairs and Trade,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.134263621
MMR,Myanmar,Asia,New Zealand,Ministry of Foreign Affairs and Trade,2018,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.074779312
